Datetime,DOM_MW
2010-09-20 01:00:00,8428.0
2010-09-20 02:00:00,7929.0
2010-09-20 03:00:00,7681.0
2010-09-20 04:00:00,7557.0
2010-09-20 05:00:00,7704.0
2010-09-20 06:00:00,8344.0
2010-09-20 07:00:00,9454.0
2010-09-20 08:00:00,9868.0
2010-09-20 09:00:00,10236.0
2010-09-20 10:00:00,10739.0
2010-09-20 11:00:00,11324.0
2010-09-20 12:00:00,11788.0
2010-09-20 13:00:00,12112.0
2010-09-20 14:00:00,12516.0
2010-09-20 15:00:00,12801.0
2010-09-20 16:00:00,12966.0
2010-09-20 17:00:00,13183.0
2010-09-20 18:00:00,13019.0
2010-09-20 19:00:00,12460.0
2010-09-20 20:00:00,12311.0
2010-09-20 21:00:00,11975.0
2010-09-20 22:00:00,10968.0
2010-09-20 23:00:00,9787.0
2010-09-20 00:00:00,9237.0
