Datetime,DOM_MW
2010-09-30 01:00:00,8091.0
2010-09-30 02:00:00,7804.0
2010-09-30 03:00:00,7655.0
2010-09-30 04:00:00,7663.0
2010-09-30 05:00:00,7812.0
2010-09-30 06:00:00,8482.0
2010-09-30 07:00:00,9726.0
2010-09-30 08:00:00,10538.0
2010-09-30 09:00:00,10798.0
2010-09-30 10:00:00,11144.0
2010-09-30 11:00:00,11491.0
2010-09-30 12:00:00,11635.0
2010-09-30 13:00:00,11730.0
2010-09-30 14:00:00,11724.0
2010-09-30 15:00:00,11779.0
2010-09-30 16:00:00,11862.0
2010-09-30 17:00:00,11945.0
2010-09-30 18:00:00,12038.0
2010-09-30 19:00:00,12188.0
2010-09-30 20:00:00,12345.0
2010-09-30 21:00:00,11917.0
2010-09-30 22:00:00,11128.0
2010-09-30 23:00:00,10124.0
2010-09-30 00:00:00,8593.0
