Datetime,DOM_MW
2008-03-20 01:00:00,7532.0
2008-03-20 02:00:00,7196.0
2008-03-20 03:00:00,7115.0
2008-03-20 04:00:00,7103.0
2008-03-20 05:00:00,7361.0
2008-03-20 06:00:00,8066.0
2008-03-20 07:00:00,9380.0
2008-03-20 08:00:00,10132.0
2008-03-20 09:00:00,10169.0
2008-03-20 10:00:00,10182.0
2008-03-20 11:00:00,10144.0
2008-03-20 12:00:00,10056.0
2008-03-20 13:00:00,9861.0
2008-03-20 14:00:00,9800.0
2008-03-20 15:00:00,9617.0
2008-03-20 16:00:00,9457.0
2008-03-20 17:00:00,9486.0
2008-03-20 18:00:00,9541.0
2008-03-20 19:00:00,9713.0
2008-03-20 20:00:00,10435.0
2008-03-20 21:00:00,10859.0
2008-03-20 22:00:00,10505.0
2008-03-20 23:00:00,9911.0
2008-03-20 00:00:00,8080.0
