Datetime,DOM_MW
2009-07-21 01:00:00,8797.0
2009-07-21 02:00:00,8256.0
2009-07-21 03:00:00,7972.0
2009-07-21 04:00:00,7817.0
2009-07-21 05:00:00,7920.0
2009-07-21 06:00:00,8453.0
2009-07-21 07:00:00,9148.0
2009-07-21 08:00:00,9861.0
2009-07-21 09:00:00,10592.0
2009-07-21 10:00:00,11295.0
2009-07-21 11:00:00,12043.0
2009-07-21 12:00:00,12676.0
2009-07-21 13:00:00,13251.0
2009-07-21 14:00:00,13723.0
2009-07-21 15:00:00,14104.0
2009-07-21 16:00:00,14512.0
2009-07-21 17:00:00,14808.0
2009-07-21 18:00:00,14876.0
2009-07-21 19:00:00,14510.0
2009-07-21 20:00:00,13832.0
2009-07-21 21:00:00,13468.0
2009-07-21 22:00:00,13021.0
2009-07-21 23:00:00,11807.0
2009-07-21 00:00:00,9594.0
