Datetime,DOM_MW
2011-09-17 01:00:00,7327.0
2011-09-17 02:00:00,7007.0
2011-09-17 03:00:00,6769.0
2011-09-17 04:00:00,6681.0
2011-09-17 05:00:00,6663.0
2011-09-17 06:00:00,6855.0
2011-09-17 07:00:00,7254.0
2011-09-17 08:00:00,7677.0
2011-09-17 09:00:00,8266.0
2011-09-17 10:00:00,8757.0
2011-09-17 11:00:00,8999.0
2011-09-17 12:00:00,8999.0
2011-09-17 13:00:00,9027.0
2011-09-17 14:00:00,8898.0
2011-09-17 15:00:00,8780.0
2011-09-17 16:00:00,8738.0
2011-09-17 17:00:00,8758.0
2011-09-17 18:00:00,8769.0
2011-09-17 19:00:00,8846.0
2011-09-17 20:00:00,9266.0
2011-09-17 21:00:00,9246.0
2011-09-17 22:00:00,8906.0
2011-09-17 23:00:00,8374.0
2011-09-17 00:00:00,7858.0
