Datetime,DOM_MW
2013-05-10 01:00:00,7733.0
2013-05-10 02:00:00,7300.0
2013-05-10 03:00:00,7061.0
2013-05-10 04:00:00,7011.0
2013-05-10 05:00:00,7159.0
2013-05-10 06:00:00,7773.0
2013-05-10 07:00:00,8719.0
2013-05-10 08:00:00,9400.0
2013-05-10 09:00:00,9643.0
2013-05-10 10:00:00,10018.0
2013-05-10 11:00:00,10478.0
2013-05-10 12:00:00,10860.0
2013-05-10 13:00:00,11247.0
2013-05-10 14:00:00,11702.0
2013-05-10 15:00:00,11973.0
2013-05-10 16:00:00,12139.0
2013-05-10 17:00:00,12240.0
2013-05-10 18:00:00,12155.0
2013-05-10 19:00:00,11647.0
2013-05-10 20:00:00,11372.0
2013-05-10 21:00:00,11537.0
2013-05-10 22:00:00,11159.0
2013-05-10 23:00:00,10341.0
2013-05-10 00:00:00,8427.0
