Datetime,DOM_MW
2008-10-16 01:00:00,8129.0
2008-10-16 02:00:00,7701.0
2008-10-16 03:00:00,7474.0
2008-10-16 04:00:00,7352.0
2008-10-16 05:00:00,7452.0
2008-10-16 06:00:00,8079.0
2008-10-16 07:00:00,9344.0
2008-10-16 08:00:00,9950.0
2008-10-16 09:00:00,10054.0
2008-10-16 10:00:00,10292.0
2008-10-16 11:00:00,10836.0
2008-10-16 12:00:00,11307.0
2008-10-16 13:00:00,11611.0
2008-10-16 14:00:00,11855.0
2008-10-16 15:00:00,12036.0
2008-10-16 16:00:00,11925.0
2008-10-16 17:00:00,11913.0
2008-10-16 18:00:00,11802.0
2008-10-16 19:00:00,11978.0
2008-10-16 20:00:00,12060.0
2008-10-16 21:00:00,11759.0
2008-10-16 22:00:00,10977.0
2008-10-16 23:00:00,9980.0
2008-10-16 00:00:00,8883.0
