Datetime,DOM_MW
2007-04-05 01:00:00,7548.0
2007-04-05 02:00:00,7251.0
2007-04-05 03:00:00,7175.0
2007-04-05 04:00:00,7193.0
2007-04-05 05:00:00,7471.0
2007-04-05 06:00:00,8191.0
2007-04-05 07:00:00,9560.0
2007-04-05 08:00:00,10246.0
2007-04-05 09:00:00,10248.0
2007-04-05 10:00:00,10227.0
2007-04-05 11:00:00,10180.0
2007-04-05 12:00:00,9992.0
2007-04-05 13:00:00,9878.0
2007-04-05 14:00:00,9709.0
2007-04-05 15:00:00,9557.0
2007-04-05 16:00:00,9391.0
2007-04-05 17:00:00,9380.0
2007-04-05 18:00:00,9510.0
2007-04-05 19:00:00,9655.0
2007-04-05 20:00:00,10316.0
2007-04-05 21:00:00,10961.0
2007-04-05 22:00:00,10699.0
2007-04-05 23:00:00,10056.0
2007-04-05 00:00:00,8124.0
