Datetime,DOM_MW
2006-01-07 01:00:00,10968.0
2006-01-07 02:00:00,10789.0
2006-01-07 03:00:00,10835.0
2006-01-07 04:00:00,10972.0
2006-01-07 05:00:00,11175.0
2006-01-07 06:00:00,11728.0
2006-01-07 07:00:00,12302.0
2006-01-07 08:00:00,12931.0
2006-01-07 09:00:00,13183.0
2006-01-07 10:00:00,12860.0
2006-01-07 11:00:00,12387.0
2006-01-07 12:00:00,11887.0
2006-01-07 13:00:00,11437.0
2006-01-07 14:00:00,10967.0
2006-01-07 15:00:00,10714.0
2006-01-07 16:00:00,10676.0
2006-01-07 17:00:00,11128.0
2006-01-07 18:00:00,12142.0
2006-01-07 19:00:00,12655.0
2006-01-07 20:00:00,12560.0
2006-01-07 21:00:00,12547.0
2006-01-07 22:00:00,12171.0
2006-01-07 23:00:00,11716.0
2006-01-07 00:00:00,11393.0
