Datetime,DOM_MW
2015-10-18 01:00:00,8212.0
2015-10-18 02:00:00,8047.0
2015-10-18 03:00:00,7941.0
2015-10-18 04:00:00,8051.0
2015-10-18 05:00:00,8196.0
2015-10-18 06:00:00,8551.0
2015-10-18 07:00:00,9062.0
2015-10-18 08:00:00,9522.0
2015-10-18 09:00:00,10041.0
2015-10-18 10:00:00,10086.0
2015-10-18 11:00:00,9839.0
2015-10-18 12:00:00,9585.0
2015-10-18 13:00:00,9437.0
2015-10-18 14:00:00,9287.0
2015-10-18 15:00:00,9130.0
2015-10-18 16:00:00,8991.0
2015-10-18 17:00:00,9182.0
2015-10-18 18:00:00,9516.0
2015-10-18 19:00:00,10104.0
2015-10-18 20:00:00,10684.0
2015-10-18 21:00:00,10637.0
2015-10-18 22:00:00,10320.0
2015-10-18 23:00:00,9721.0
2015-10-18 00:00:00,8571.0
