Datetime,DOM_MW
2011-04-05 01:00:00,7713.0
2011-04-05 02:00:00,7358.0
2011-04-05 03:00:00,7061.0
2011-04-05 04:00:00,7041.0
2011-04-05 05:00:00,7134.0
2011-04-05 06:00:00,7557.0
2011-04-05 07:00:00,8651.0
2011-04-05 08:00:00,9233.0
2011-04-05 09:00:00,9314.0
2011-04-05 10:00:00,9430.0
2011-04-05 11:00:00,9532.0
2011-04-05 12:00:00,9537.0
2011-04-05 13:00:00,9456.0
2011-04-05 14:00:00,9347.0
2011-04-05 15:00:00,9272.0
2011-04-05 16:00:00,9235.0
2011-04-05 17:00:00,9274.0
2011-04-05 18:00:00,9352.0
2011-04-05 19:00:00,9415.0
2011-04-05 20:00:00,9856.0
2011-04-05 21:00:00,10376.0
2011-04-05 22:00:00,10004.0
2011-04-05 23:00:00,9254.0
2011-04-05 00:00:00,8432.0
