Datetime,DOM_MW
2018-05-15 01:00:00,8925.0
2018-05-15 02:00:00,8475.0
2018-05-15 03:00:00,8102.0
2018-05-15 04:00:00,8036.0
2018-05-15 05:00:00,8159.0
2018-05-15 06:00:00,8770.0
2018-05-15 07:00:00,9603.0
2018-05-15 08:00:00,10282.0
2018-05-15 09:00:00,10737.0
2018-05-15 10:00:00,11270.0
2018-05-15 11:00:00,11872.0
2018-05-15 12:00:00,12608.0
2018-05-15 13:00:00,13353.0
2018-05-15 14:00:00,14182.0
2018-05-15 15:00:00,14867.0
2018-05-15 16:00:00,15388.0
2018-05-15 17:00:00,15837.0
2018-05-15 18:00:00,15756.0
2018-05-15 19:00:00,15463.0
2018-05-15 20:00:00,15023.0
2018-05-15 21:00:00,14669.0
2018-05-15 22:00:00,13552.0
2018-05-15 23:00:00,12128.0
2018-05-15 00:00:00,9656.0
