Datetime,DOM_MW
2006-05-24 01:00:00,7183.0
2006-05-24 02:00:00,6892.0
2006-05-24 03:00:00,6694.0
2006-05-24 04:00:00,6734.0
2006-05-24 05:00:00,6931.0
2006-05-24 06:00:00,7576.0
2006-05-24 07:00:00,8622.0
2006-05-24 08:00:00,9240.0
2006-05-24 09:00:00,9311.0
2006-05-24 10:00:00,9421.0
2006-05-24 11:00:00,9604.0
2006-05-24 12:00:00,9702.0
2006-05-24 13:00:00,9831.0
2006-05-24 14:00:00,9934.0
2006-05-24 15:00:00,10032.0
2006-05-24 16:00:00,10207.0
2006-05-24 17:00:00,10318.0
2006-05-24 18:00:00,10387.0
2006-05-24 19:00:00,10246.0
2006-05-24 20:00:00,10103.0
2006-05-24 21:00:00,10258.0
2006-05-24 22:00:00,9915.0
2006-05-24 23:00:00,9151.0
2006-05-24 00:00:00,7869.0
