Datetime,DOM_MW
2015-03-25 01:00:00,9796.0
2015-03-25 02:00:00,9579.0
2015-03-25 03:00:00,9613.0
2015-03-25 04:00:00,9780.0
2015-03-25 05:00:00,10124.0
2015-03-25 06:00:00,11095.0
2015-03-25 07:00:00,12423.0
2015-03-25 08:00:00,12844.0
2015-03-25 09:00:00,12486.0
2015-03-25 10:00:00,12101.0
2015-03-25 11:00:00,11885.0
2015-03-25 12:00:00,11410.0
2015-03-25 13:00:00,10963.0
2015-03-25 14:00:00,10627.0
2015-03-25 15:00:00,10364.0
2015-03-25 16:00:00,10230.0
2015-03-25 17:00:00,10264.0
2015-03-25 18:00:00,10332.0
2015-03-25 19:00:00,10377.0
2015-03-25 20:00:00,10872.0
2015-03-25 21:00:00,10996.0
2015-03-25 22:00:00,10504.0
2015-03-25 23:00:00,9673.0
2015-03-25 00:00:00,10210.0
