Datetime,DOM_MW
2012-11-11 01:00:00,8117.0
2012-11-11 02:00:00,7956.0
2012-11-11 03:00:00,7936.0
2012-11-11 04:00:00,8003.0
2012-11-11 05:00:00,8174.0
2012-11-11 06:00:00,8533.0
2012-11-11 07:00:00,8961.0
2012-11-11 08:00:00,9423.0
2012-11-11 09:00:00,9619.0
2012-11-11 10:00:00,9471.0
2012-11-11 11:00:00,9200.0
2012-11-11 12:00:00,8957.0
2012-11-11 13:00:00,8838.0
2012-11-11 14:00:00,8727.0
2012-11-11 15:00:00,8619.0
2012-11-11 16:00:00,8583.0
2012-11-11 17:00:00,8794.0
2012-11-11 18:00:00,9734.0
2012-11-11 19:00:00,9937.0
2012-11-11 20:00:00,9797.0
2012-11-11 21:00:00,9549.0
2012-11-11 22:00:00,9048.0
2012-11-11 23:00:00,8491.0
2012-11-11 00:00:00,8968.0
