Datetime,DOM_MW
2009-08-17 01:00:00,10116.0
2009-08-17 02:00:00,9451.0
2009-08-17 03:00:00,9056.0
2009-08-17 04:00:00,8885.0
2009-08-17 05:00:00,8919.0
2009-08-17 06:00:00,9359.0
2009-08-17 07:00:00,10015.0
2009-08-17 08:00:00,10689.0
2009-08-17 09:00:00,11652.0
2009-08-17 10:00:00,12692.0
2009-08-17 11:00:00,13803.0
2009-08-17 12:00:00,14750.0
2009-08-17 13:00:00,15493.0
2009-08-17 14:00:00,16154.0
2009-08-17 15:00:00,16539.0
2009-08-17 16:00:00,16706.0
2009-08-17 17:00:00,16812.0
2009-08-17 18:00:00,16698.0
2009-08-17 19:00:00,16185.0
2009-08-17 20:00:00,15389.0
2009-08-17 21:00:00,15263.0
2009-08-17 22:00:00,14403.0
2009-08-17 23:00:00,13047.0
2009-08-17 00:00:00,11071.0
