Datetime,DOM_MW
2008-05-31 01:00:00,9127.0
2008-05-31 02:00:00,8567.0
2008-05-31 03:00:00,8213.0
2008-05-31 04:00:00,7936.0
2008-05-31 05:00:00,7836.0
2008-05-31 06:00:00,7929.0
2008-05-31 07:00:00,8179.0
2008-05-31 08:00:00,8904.0
2008-05-31 09:00:00,9989.0
2008-05-31 10:00:00,11062.0
2008-05-31 11:00:00,11912.0
2008-05-31 12:00:00,12659.0
2008-05-31 13:00:00,13120.0
2008-05-31 14:00:00,13139.0
2008-05-31 15:00:00,12979.0
2008-05-31 16:00:00,13006.0
2008-05-31 17:00:00,13011.0
2008-05-31 18:00:00,13135.0
2008-05-31 19:00:00,13084.0
2008-05-31 20:00:00,12835.0
2008-05-31 21:00:00,12689.0
2008-05-31 22:00:00,12523.0
2008-05-31 23:00:00,11728.0
2008-05-31 00:00:00,9984.0
