Datetime,DOM_MW
2012-04-13 01:00:00,8104.0
2012-04-13 02:00:00,7952.0
2012-04-13 03:00:00,7901.0
2012-04-13 04:00:00,7952.0
2012-04-13 05:00:00,8236.0
2012-04-13 06:00:00,8982.0
2012-04-13 07:00:00,10020.0
2012-04-13 08:00:00,10394.0
2012-04-13 09:00:00,10279.0
2012-04-13 10:00:00,10021.0
2012-04-13 11:00:00,9856.0
2012-04-13 12:00:00,9645.0
2012-04-13 13:00:00,9451.0
2012-04-13 14:00:00,9321.0
2012-04-13 15:00:00,9178.0
2012-04-13 16:00:00,9069.0
2012-04-13 17:00:00,9159.0
2012-04-13 18:00:00,9094.0
2012-04-13 19:00:00,8901.0
2012-04-13 20:00:00,9059.0
2012-04-13 21:00:00,9465.0
2012-04-13 22:00:00,9155.0
2012-04-13 23:00:00,8598.0
2012-04-13 00:00:00,8543.0
