Datetime,DOM_MW
2014-09-12 01:00:00,10310.0
2014-09-12 02:00:00,9599.0
2014-09-12 03:00:00,9202.0
2014-09-12 04:00:00,8862.0
2014-09-12 05:00:00,8853.0
2014-09-12 06:00:00,9386.0
2014-09-12 07:00:00,10389.0
2014-09-12 08:00:00,10822.0
2014-09-12 09:00:00,11042.0
2014-09-12 10:00:00,11273.0
2014-09-12 11:00:00,11538.0
2014-09-12 12:00:00,11727.0
2014-09-12 13:00:00,11935.0
2014-09-12 14:00:00,12145.0
2014-09-12 15:00:00,12304.0
2014-09-12 16:00:00,12361.0
2014-09-12 17:00:00,12397.0
2014-09-12 18:00:00,12229.0
2014-09-12 19:00:00,11692.0
2014-09-12 20:00:00,11520.0
2014-09-12 21:00:00,11434.0
2014-09-12 22:00:00,10872.0
2014-09-12 23:00:00,10125.0
2014-09-12 00:00:00,11314.0
