Datetime,DOM_MW
2007-05-27 01:00:00,9432.0
2007-05-27 02:00:00,8807.0
2007-05-27 03:00:00,8320.0
2007-05-27 04:00:00,8009.0
2007-05-27 05:00:00,7815.0
2007-05-27 06:00:00,7680.0
2007-05-27 07:00:00,7766.0
2007-05-27 08:00:00,8276.0
2007-05-27 09:00:00,9232.0
2007-05-27 10:00:00,10114.0
2007-05-27 11:00:00,10961.0
2007-05-27 12:00:00,11642.0
2007-05-27 13:00:00,12330.0
2007-05-27 14:00:00,12898.0
2007-05-27 15:00:00,13286.0
2007-05-27 16:00:00,13613.0
2007-05-27 17:00:00,13769.0
2007-05-27 18:00:00,13578.0
2007-05-27 19:00:00,13019.0
2007-05-27 20:00:00,12164.0
2007-05-27 21:00:00,12027.0
2007-05-27 22:00:00,11784.0
2007-05-27 23:00:00,11004.0
2007-05-27 00:00:00,10417.0
