Datetime,DOM_MW
2012-04-04 01:00:00,7174.0
2012-04-04 02:00:00,6831.0
2012-04-04 03:00:00,6752.0
2012-04-04 04:00:00,6572.0
2012-04-04 05:00:00,6802.0
2012-04-04 06:00:00,7475.0
2012-04-04 07:00:00,8599.0
2012-04-04 08:00:00,9036.0
2012-04-04 09:00:00,9196.0
2012-04-04 10:00:00,9272.0
2012-04-04 11:00:00,9536.0
2012-04-04 12:00:00,9633.0
2012-04-04 13:00:00,9795.0
2012-04-04 14:00:00,9963.0
2012-04-04 15:00:00,10034.0
2012-04-04 16:00:00,10096.0
2012-04-04 17:00:00,10096.0
2012-04-04 18:00:00,10146.0
2012-04-04 19:00:00,10001.0
2012-04-04 20:00:00,10109.0
2012-04-04 21:00:00,10322.0
2012-04-04 22:00:00,9747.0
2012-04-04 23:00:00,8878.0
2012-04-04 00:00:00,7713.0
