Datetime,DOM_MW
2005-12-03 01:00:00,10706.0
2005-12-03 02:00:00,10555.0
2005-12-03 03:00:00,10402.0
2005-12-03 04:00:00,10433.0
2005-12-03 05:00:00,10552.0
2005-12-03 06:00:00,10957.0
2005-12-03 07:00:00,11496.0
2005-12-03 08:00:00,11955.0
2005-12-03 09:00:00,12376.0
2005-12-03 10:00:00,12353.0
2005-12-03 11:00:00,12016.0
2005-12-03 12:00:00,11560.0
2005-12-03 13:00:00,11124.0
2005-12-03 14:00:00,10642.0
2005-12-03 15:00:00,10610.0
2005-12-03 16:00:00,10703.0
2005-12-03 17:00:00,11316.0
2005-12-03 18:00:00,12022.0
2005-12-03 19:00:00,12145.0
2005-12-03 20:00:00,11941.0
2005-12-03 21:00:00,11675.0
2005-12-03 22:00:00,11384.0
2005-12-03 23:00:00,10861.0
2005-12-03 00:00:00,11203.0
