Datetime,DOM_MW
2009-10-01 01:00:00,7201.0
2009-10-01 02:00:00,6939.0
2009-10-01 03:00:00,6839.0
2009-10-01 04:00:00,6790.0
2009-10-01 05:00:00,6990.0
2009-10-01 06:00:00,7650.0
2009-10-01 07:00:00,8924.0
2009-10-01 08:00:00,9430.0
2009-10-01 09:00:00,9480.0
2009-10-01 10:00:00,9534.0
2009-10-01 11:00:00,9665.0
2009-10-01 12:00:00,9682.0
2009-10-01 13:00:00,9765.0
2009-10-01 14:00:00,9811.0
2009-10-01 15:00:00,9840.0
2009-10-01 16:00:00,9864.0
2009-10-01 17:00:00,9954.0
2009-10-01 18:00:00,9904.0
2009-10-01 19:00:00,9884.0
2009-10-01 20:00:00,10375.0
2009-10-01 21:00:00,10232.0
2009-10-01 22:00:00,9566.0
2009-10-01 23:00:00,8768.0
2009-10-01 00:00:00,7787.0
