Datetime,DOM_MW
2009-06-23 01:00:00,9574.0
2009-06-23 02:00:00,8873.0
2009-06-23 03:00:00,8409.0
2009-06-23 04:00:00,8206.0
2009-06-23 05:00:00,8263.0
2009-06-23 06:00:00,8604.0
2009-06-23 07:00:00,9247.0
2009-06-23 08:00:00,10227.0
2009-06-23 09:00:00,11086.0
2009-06-23 10:00:00,11840.0
2009-06-23 11:00:00,12568.0
2009-06-23 12:00:00,12997.0
2009-06-23 13:00:00,13477.0
2009-06-23 14:00:00,13828.0
2009-06-23 15:00:00,14207.0
2009-06-23 16:00:00,14637.0
2009-06-23 17:00:00,14957.0
2009-06-23 18:00:00,15076.0
2009-06-23 19:00:00,14730.0
2009-06-23 20:00:00,14030.0
2009-06-23 21:00:00,13452.0
2009-06-23 22:00:00,12980.0
2009-06-23 23:00:00,11859.0
2009-06-23 00:00:00,10632.0
