Datetime,DOM_MW
2010-01-08 01:00:00,11450.0
2010-01-08 02:00:00,11201.0
2010-01-08 03:00:00,11167.0
2010-01-08 04:00:00,11335.0
2010-01-08 05:00:00,11747.0
2010-01-08 06:00:00,12538.0
2010-01-08 07:00:00,13766.0
2010-01-08 08:00:00,14521.0
2010-01-08 09:00:00,14569.0
2010-01-08 10:00:00,14303.0
2010-01-08 11:00:00,14175.0
2010-01-08 12:00:00,14030.0
2010-01-08 13:00:00,13834.0
2010-01-08 14:00:00,13519.0
2010-01-08 15:00:00,13257.0
2010-01-08 16:00:00,13423.0
2010-01-08 17:00:00,13984.0
2010-01-08 18:00:00,15298.0
2010-01-08 19:00:00,15628.0
2010-01-08 20:00:00,15558.0
2010-01-08 21:00:00,15361.0
2010-01-08 22:00:00,14975.0
2010-01-08 23:00:00,14436.0
2010-01-08 00:00:00,11903.0
