Datetime,DOM_MW
2018-07-17 01:00:00,11769.0
2018-07-17 02:00:00,11055.0
2018-07-17 03:00:00,10672.0
2018-07-17 04:00:00,10422.0
2018-07-17 05:00:00,10455.0
2018-07-17 06:00:00,10855.0
2018-07-17 07:00:00,11458.0
2018-07-17 08:00:00,12198.0
2018-07-17 09:00:00,13158.0
2018-07-17 10:00:00,14194.0
2018-07-17 11:00:00,15327.0
2018-07-17 12:00:00,16228.0
2018-07-17 13:00:00,16735.0
2018-07-17 14:00:00,17209.0
2018-07-17 15:00:00,17162.0
2018-07-17 16:00:00,16816.0
2018-07-17 17:00:00,16838.0
2018-07-17 18:00:00,16729.0
2018-07-17 19:00:00,16372.0
2018-07-17 20:00:00,15826.0
2018-07-17 21:00:00,15282.0
2018-07-17 22:00:00,14621.0
2018-07-17 23:00:00,13272.0
2018-07-17 00:00:00,12788.0
