Datetime,DOM_MW
2006-10-26 01:00:00,8986.0
2006-10-26 02:00:00,8860.0
2006-10-26 03:00:00,8871.0
2006-10-26 04:00:00,8959.0
2006-10-26 05:00:00,9396.0
2006-10-26 06:00:00,10312.0
2006-10-26 07:00:00,11793.0
2006-10-26 08:00:00,12404.0
2006-10-26 09:00:00,12006.0
2006-10-26 10:00:00,11421.0
2006-10-26 11:00:00,10913.0
2006-10-26 12:00:00,10569.0
2006-10-26 13:00:00,10218.0
2006-10-26 14:00:00,9947.0
2006-10-26 15:00:00,9797.0
2006-10-26 16:00:00,9648.0
2006-10-26 17:00:00,9682.0
2006-10-26 18:00:00,9953.0
2006-10-26 19:00:00,10727.0
2006-10-26 20:00:00,11153.0
2006-10-26 21:00:00,10980.0
2006-10-26 22:00:00,10443.0
2006-10-26 23:00:00,9601.0
2006-10-26 00:00:00,9378.0
