Datetime,DOM_MW
2010-12-17 01:00:00,12916.0
2010-12-17 02:00:00,12776.0
2010-12-17 03:00:00,12736.0
2010-12-17 04:00:00,12868.0
2010-12-17 05:00:00,13224.0
2010-12-17 06:00:00,13944.0
2010-12-17 07:00:00,14954.0
2010-12-17 08:00:00,15588.0
2010-12-17 09:00:00,15668.0
2010-12-17 10:00:00,15228.0
2010-12-17 11:00:00,14533.0
2010-12-17 12:00:00,13809.0
2010-12-17 13:00:00,13135.0
2010-12-17 14:00:00,12696.0
2010-12-17 15:00:00,12424.0
2010-12-17 16:00:00,12476.0
2010-12-17 17:00:00,13180.0
2010-12-17 18:00:00,14544.0
2010-12-17 19:00:00,14730.0
2010-12-17 20:00:00,14780.0
2010-12-17 21:00:00,14717.0
2010-12-17 22:00:00,14487.0
2010-12-17 23:00:00,14040.0
2010-12-17 00:00:00,13356.0
