Datetime,DOM_MW
2008-09-20 01:00:00,7705.0
2008-09-20 02:00:00,7293.0
2008-09-20 03:00:00,7084.0
2008-09-20 04:00:00,6932.0
2008-09-20 05:00:00,6932.0
2008-09-20 06:00:00,7139.0
2008-09-20 07:00:00,7490.0
2008-09-20 08:00:00,7841.0
2008-09-20 09:00:00,8473.0
2008-09-20 10:00:00,9045.0
2008-09-20 11:00:00,9337.0
2008-09-20 12:00:00,9429.0
2008-09-20 13:00:00,9547.0
2008-09-20 14:00:00,9467.0
2008-09-20 15:00:00,9465.0
2008-09-20 16:00:00,9553.0
2008-09-20 17:00:00,9631.0
2008-09-20 18:00:00,9642.0
2008-09-20 19:00:00,9599.0
2008-09-20 20:00:00,9886.0
2008-09-20 21:00:00,9925.0
2008-09-20 22:00:00,9464.0
2008-09-20 23:00:00,8892.0
2008-09-20 00:00:00,8290.0
