Datetime,DOM_MW
2010-11-01 01:00:00,7381.0
2010-11-01 02:00:00,7154.0
2010-11-01 03:00:00,7140.0
2010-11-01 04:00:00,7266.0
2010-11-01 05:00:00,7572.0
2010-11-01 06:00:00,8381.0
2010-11-01 07:00:00,9577.0
2010-11-01 08:00:00,10416.0
2010-11-01 09:00:00,10418.0
2010-11-01 10:00:00,10258.0
2010-11-01 11:00:00,10116.0
2010-11-01 12:00:00,9960.0
2010-11-01 13:00:00,9821.0
2010-11-01 14:00:00,9682.0
2010-11-01 15:00:00,9501.0
2010-11-01 16:00:00,9413.0
2010-11-01 17:00:00,9513.0
2010-11-01 18:00:00,9819.0
2010-11-01 19:00:00,10627.0
2010-11-01 20:00:00,10879.0
2010-11-01 21:00:00,10707.0
2010-11-01 22:00:00,10344.0
2010-11-01 23:00:00,9661.0
2010-11-01 00:00:00,7811.0
