Datetime,DOM_MW
2012-06-13 01:00:00,9427.0
2012-06-13 02:00:00,8912.0
2012-06-13 03:00:00,8503.0
2012-06-13 04:00:00,8339.0
2012-06-13 05:00:00,8350.0
2012-06-13 06:00:00,8824.0
2012-06-13 07:00:00,9572.0
2012-06-13 08:00:00,10417.0
2012-06-13 09:00:00,10986.0
2012-06-13 10:00:00,11444.0
2012-06-13 11:00:00,11896.0
2012-06-13 12:00:00,12425.0
2012-06-13 13:00:00,12730.0
2012-06-13 14:00:00,12970.0
2012-06-13 15:00:00,13278.0
2012-06-13 16:00:00,13553.0
2012-06-13 17:00:00,13773.0
2012-06-13 18:00:00,13770.0
2012-06-13 19:00:00,13241.0
2012-06-13 20:00:00,12512.0
2012-06-13 21:00:00,12022.0
2012-06-13 22:00:00,11704.0
2012-06-13 23:00:00,10626.0
2012-06-13 00:00:00,10360.0
