Datetime,DOM_MW
2006-11-01 01:00:00,7289.0
2006-11-01 02:00:00,6978.0
2006-11-01 03:00:00,6981.0
2006-11-01 04:00:00,6953.0
2006-11-01 05:00:00,7177.0
2006-11-01 06:00:00,7959.0
2006-11-01 07:00:00,9200.0
2006-11-01 08:00:00,9540.0
2006-11-01 09:00:00,9547.0
2006-11-01 10:00:00,9539.0
2006-11-01 11:00:00,9614.0
2006-11-01 12:00:00,9696.0
2006-11-01 13:00:00,9732.0
2006-11-01 14:00:00,9859.0
2006-11-01 15:00:00,9880.0
2006-11-01 16:00:00,9761.0
2006-11-01 17:00:00,9880.0
2006-11-01 18:00:00,10527.0
2006-11-01 19:00:00,10806.0
2006-11-01 20:00:00,10552.0
2006-11-01 21:00:00,10141.0
2006-11-01 22:00:00,9546.0
2006-11-01 23:00:00,8689.0
2006-11-01 00:00:00,7731.0
