Datetime,DOM_MW
2012-06-05 01:00:00,7871.0
2012-06-05 02:00:00,7445.0
2012-06-05 03:00:00,7200.0
2012-06-05 04:00:00,7064.0
2012-06-05 05:00:00,7228.0
2012-06-05 06:00:00,7682.0
2012-06-05 07:00:00,8561.0
2012-06-05 08:00:00,9244.0
2012-06-05 09:00:00,9584.0
2012-06-05 10:00:00,9748.0
2012-06-05 11:00:00,9906.0
2012-06-05 12:00:00,9998.0
2012-06-05 13:00:00,10006.0
2012-06-05 14:00:00,10038.0
2012-06-05 15:00:00,10066.0
2012-06-05 16:00:00,10132.0
2012-06-05 17:00:00,10146.0
2012-06-05 18:00:00,10134.0
2012-06-05 19:00:00,9968.0
2012-06-05 20:00:00,9829.0
2012-06-05 21:00:00,10038.0
2012-06-05 22:00:00,9920.0
2012-06-05 23:00:00,9052.0
2012-06-05 00:00:00,8693.0
