Datetime,DOM_MW
2015-11-11 01:00:00,8006.0
2015-11-11 02:00:00,7736.0
2015-11-11 03:00:00,7672.0
2015-11-11 04:00:00,7752.0
2015-11-11 05:00:00,8001.0
2015-11-11 06:00:00,8669.0
2015-11-11 07:00:00,9607.0
2015-11-11 08:00:00,10030.0
2015-11-11 09:00:00,9986.0
2015-11-11 10:00:00,9869.0
2015-11-11 11:00:00,9770.0
2015-11-11 12:00:00,9719.0
2015-11-11 13:00:00,9607.0
2015-11-11 14:00:00,9546.0
2015-11-11 15:00:00,9490.0
2015-11-11 16:00:00,9497.0
2015-11-11 17:00:00,9699.0
2015-11-11 18:00:00,10445.0
2015-11-11 19:00:00,10654.0
2015-11-11 20:00:00,10500.0
2015-11-11 21:00:00,10137.0
2015-11-11 22:00:00,9603.0
2015-11-11 23:00:00,8952.0
2015-11-11 00:00:00,8425.0
