Datetime,DOM_MW
2008-01-14 01:00:00,9475.0
2008-01-14 02:00:00,9366.0
2008-01-14 03:00:00,9379.0
2008-01-14 04:00:00,9608.0
2008-01-14 05:00:00,10123.0
2008-01-14 06:00:00,11118.0
2008-01-14 07:00:00,12512.0
2008-01-14 08:00:00,13127.0
2008-01-14 09:00:00,12779.0
2008-01-14 10:00:00,12287.0
2008-01-14 11:00:00,11969.0
2008-01-14 12:00:00,11755.0
2008-01-14 13:00:00,11462.0
2008-01-14 14:00:00,11263.0
2008-01-14 15:00:00,11071.0
2008-01-14 16:00:00,11099.0
2008-01-14 17:00:00,11586.0
2008-01-14 18:00:00,12831.0
2008-01-14 19:00:00,13296.0
2008-01-14 20:00:00,13271.0
2008-01-14 21:00:00,13029.0
2008-01-14 22:00:00,12538.0
2008-01-14 23:00:00,11783.0
2008-01-14 00:00:00,9832.0
