Datetime,DOM_MW
2016-05-17 01:00:00,7532.0
2016-05-17 02:00:00,7225.0
2016-05-17 03:00:00,7059.0
2016-05-17 04:00:00,7003.0
2016-05-17 05:00:00,7249.0
2016-05-17 06:00:00,7911.0
2016-05-17 07:00:00,8918.0
2016-05-17 08:00:00,9565.0
2016-05-17 09:00:00,9743.0
2016-05-17 10:00:00,9870.0
2016-05-17 11:00:00,10015.0
2016-05-17 12:00:00,10016.0
2016-05-17 13:00:00,10031.0
2016-05-17 14:00:00,9987.0
2016-05-17 15:00:00,9939.0
2016-05-17 16:00:00,9920.0
2016-05-17 17:00:00,9971.0
2016-05-17 18:00:00,10051.0
2016-05-17 19:00:00,10103.0
2016-05-17 20:00:00,10095.0
2016-05-17 21:00:00,10232.0
2016-05-17 22:00:00,9870.0
2016-05-17 23:00:00,9060.0
2016-05-17 00:00:00,8113.0
