Datetime,AEP_MW
2005-07-20 01:00:00,15811.0
2005-07-20 02:00:00,14841.0
2005-07-20 03:00:00,14105.0
2005-07-20 04:00:00,13692.0
2005-07-20 05:00:00,13511.0
2005-07-20 06:00:00,13900.0
2005-07-20 07:00:00,14547.0
2005-07-20 08:00:00,15606.0
2005-07-20 09:00:00,16727.0
2005-07-20 10:00:00,17961.0
2005-07-20 11:00:00,19172.0
2005-07-20 12:00:00,20080.0
2005-07-20 13:00:00,20931.0
2005-07-20 14:00:00,21699.0
2005-07-20 15:00:00,22231.0
2005-07-20 16:00:00,22346.0
2005-07-20 17:00:00,22473.0
2005-07-20 18:00:00,22247.0
2005-07-20 19:00:00,21763.0
2005-07-20 20:00:00,21294.0
2005-07-20 21:00:00,20705.0
2005-07-20 22:00:00,20628.0
2005-07-20 23:00:00,19427.0
2005-07-20 00:00:00,17344.0
