Datetime,AEP_MW
2006-02-18 01:00:00,15482.0
2006-02-18 02:00:00,15123.0
2006-02-18 03:00:00,15124.0
2006-02-18 04:00:00,15170.0
2006-02-18 05:00:00,15269.0
2006-02-18 06:00:00,15669.0
2006-02-18 07:00:00,16490.0
2006-02-18 08:00:00,17481.0
2006-02-18 09:00:00,18404.0
2006-02-18 10:00:00,19107.0
2006-02-18 11:00:00,19247.0
2006-02-18 12:00:00,19184.0
2006-02-18 13:00:00,18832.0
2006-02-18 14:00:00,18435.0
2006-02-18 15:00:00,18044.0
2006-02-18 16:00:00,17987.0
2006-02-18 17:00:00,18178.0
2006-02-18 18:00:00,18492.0
2006-02-18 19:00:00,19466.0
2006-02-18 20:00:00,19862.0
2006-02-18 21:00:00,19654.0
2006-02-18 22:00:00,19374.0
2006-02-18 23:00:00,18918.0
2006-02-18 00:00:00,16134.0
