Datetime,AEP_MW
2006-01-10 01:00:00,14682.0
2006-01-10 02:00:00,14446.0
2006-01-10 03:00:00,14289.0
2006-01-10 04:00:00,14401.0
2006-01-10 05:00:00,14715.0
2006-01-10 06:00:00,15647.0
2006-01-10 07:00:00,17385.0
2006-01-10 08:00:00,18396.0
2006-01-10 09:00:00,18244.0
2006-01-10 10:00:00,17913.0
2006-01-10 11:00:00,17629.0
2006-01-10 12:00:00,17288.0
2006-01-10 13:00:00,17076.0
2006-01-10 14:00:00,16752.0
2006-01-10 15:00:00,16532.0
2006-01-10 16:00:00,16414.0
2006-01-10 17:00:00,16700.0
2006-01-10 18:00:00,17480.0
2006-01-10 19:00:00,17978.0
2006-01-10 20:00:00,17934.0
2006-01-10 21:00:00,17634.0
2006-01-10 22:00:00,17194.0
2006-01-10 23:00:00,16225.0
2006-01-10 00:00:00,15441.0
