Datetime,AEP_MW
2005-06-02 01:00:00,12534.0
2005-06-02 02:00:00,11816.0
2005-06-02 03:00:00,11584.0
2005-06-02 04:00:00,11393.0
2005-06-02 05:00:00,11531.0
2005-06-02 06:00:00,12135.0
2005-06-02 07:00:00,13322.0
2005-06-02 08:00:00,14249.0
2005-06-02 09:00:00,14962.0
2005-06-02 10:00:00,15381.0
2005-06-02 11:00:00,15644.0
2005-06-02 12:00:00,15850.0
2005-06-02 13:00:00,15964.0
2005-06-02 14:00:00,16069.0
2005-06-02 15:00:00,15892.0
2005-06-02 16:00:00,15646.0
2005-06-02 17:00:00,15593.0
2005-06-02 18:00:00,15334.0
2005-06-02 19:00:00,15233.0
2005-06-02 20:00:00,15067.0
2005-06-02 21:00:00,15252.0
2005-06-02 22:00:00,15607.0
2005-06-02 23:00:00,14837.0
2005-06-02 00:00:00,13550.0
