Datetime,AEP_MW
2005-03-15 01:00:00,15402.0
2005-03-15 02:00:00,15103.0
2005-03-15 03:00:00,15159.0
2005-03-15 04:00:00,15349.0
2005-03-15 05:00:00,15762.0
2005-03-15 06:00:00,16893.0
2005-03-15 07:00:00,18468.0
2005-03-15 08:00:00,19035.0
2005-03-15 09:00:00,18493.0
2005-03-15 10:00:00,17812.0
2005-03-15 11:00:00,17220.0
2005-03-15 12:00:00,16812.0
2005-03-15 13:00:00,16445.0
2005-03-15 14:00:00,16211.0
2005-03-15 15:00:00,15778.0
2005-03-15 16:00:00,15510.0
2005-03-15 17:00:00,15589.0
2005-03-15 18:00:00,15819.0
2005-03-15 19:00:00,16460.0
2005-03-15 20:00:00,17463.0
2005-03-15 21:00:00,17503.0
2005-03-15 22:00:00,17061.0
2005-03-15 23:00:00,16330.0
2005-03-15 00:00:00,15950.0
