Datetime,AEP_MW
2005-08-01 01:00:00,14639.0
2005-08-01 02:00:00,13920.0
2005-08-01 03:00:00,13409.0
2005-08-01 04:00:00,13099.0
2005-08-01 05:00:00,12917.0
2005-08-01 06:00:00,13398.0
2005-08-01 07:00:00,14115.0
2005-08-01 08:00:00,15137.0
2005-08-01 09:00:00,16262.0
2005-08-01 10:00:00,17503.0
2005-08-01 11:00:00,18705.0
2005-08-01 12:00:00,19865.0
2005-08-01 13:00:00,20775.0
2005-08-01 14:00:00,21601.0
2005-08-01 15:00:00,22076.0
2005-08-01 16:00:00,22470.0
2005-08-01 17:00:00,22766.0
2005-08-01 18:00:00,22658.0
2005-08-01 19:00:00,22407.0
2005-08-01 20:00:00,21835.0
2005-08-01 21:00:00,21182.0
2005-08-01 22:00:00,20929.0
2005-08-01 23:00:00,19440.0
2005-08-01 00:00:00,15866.0
